event_date,event_type,Arrested ,Total Cases,location
1/1/2021,Riots,10,55,Bhuapur
1/1/2021,Battles,6,33,Ramganj
1/1/2021,Riots,10,55,Katiadi
1/1/2021,Violence against civilians,10,37,Lakshmipur
1/1/2021,Riots,12,57,Ramganj
1/1/2021,Riots,12,57,Rajshahi
1/1/2021,Riots,10,55,Chittagong
1/1/2021,Violence against civilians,10,37,Pahartali
1/1/2021,Battles,8,44,Ukhiya
1/1/2021,Riots,12,57,Bakalia Char
1/1/2021,Riots,10,55,Bhola
1/1/2021,Riots,12,57,Nalchity
1/1/2021,Riots,6,15,Birganj
1/1/2021,Riots,6,15,Pirojpur
1/1/2021,Violence against civilians,10,37,Dighalia
1/1/2021,Riots,12,57,Singra
1/1/2021,Riots,12,57,Natore
1/1/2021,Riots,12,57,Fulbari
1/1/2021,Riots,6,15,Dhaka - Mirpur
1/1/2021,Riots,12,57,Chittagong
1/1/2021,Riots,12,57,Chittagong
1/1/2021,Riots,12,57,Bakalia Char
1/1/2021,Violence against civilians,11,47,Cox's Bazar
1/1/2021,Riots,12,57,Barabkunda
1/1/2021,Riots,10,55,Phulbari
1/1/2021,Riots,12,57,Barisal
1/1/2021,Riots,12,57,Barisal
1/1/2021,Riots,6,15,Gaibandha
1/1/2021,Riots,10,55,Santhia
1/1/2021,Riots,10,55,Daganbhuiyan
1/1/2021,Violence against civilians,15,78,Patgram
1/1/2021,Riots,10,55,Shariatpur
1/1/2021,Riots,12,57,Barguna
1/1/2021,Riots,12,57,Rajshahi
1/1/2021,Riots,10,55,Rajshahi
1/1/2021,Battles,6,33,Chittagong
1/1/2021,Violence against civilians,10,37,Shailkupa
1/1/2021,Riots,10,55,Rupganj
1/1/2021,Violence against civilians,10,37,Khulna
1/1/2021,Battles,8,44,Teknaf
1/1/2021,Riots,6,15,Narayanganj
1/1/2021,Riots,6,15,Daulatpur
1/1/2021,Riots,12,57,Bakalia Char
1/1/2021,Riots,12,57,Lalmonirhat
1/1/2021,Riots,12,57,Ghatail
1/1/2021,Violence against civilians,8,17,Barisal
1/1/2021,Violence against civilians,10,37,Teknaf
1/1/2021,Riots,5,50,Pirganj
12/1/2020,Riots,12,57,Bogra
12/1/2020,Riots,10,55,Rangpur
12/1/2020,Riots,5,50,Bogra
12/1/2020,Riots,12,57,Panchagarh
12/1/2020,Riots,10,55,Itna
12/1/2020,Riots,12,57,Jamalpur
12/1/2020,Riots,12,57,Itna
12/1/2020,Violence against civilians,11,47,Ukhiya
12/1/2020,Violence against civilians,15,78,Haluaghat
12/1/2020,Riots,12,57,Mathbaria
12/1/2020,Riots,10,55,Baniachong
12/1/2020,Riots,5,50,Mahimaganj
12/1/2020,Riots,5,50,Kushtia
12/1/2020,Violence against civilians,10,37,Phultala
12/1/2020,Violence against civilians,15,78,Patgram
12/1/2020,Riots,10,55,Baniachong
12/1/2020,Riots,5,50,Dhaka - Mohammadpur
12/1/2020,Riots,10,55,Kushtia
12/1/2020,Violence against civilians,15,78,Patgram
12/1/2020,Riots,12,57,Brahmanbaria
12/1/2020,Riots,10,55,Pabna
12/1/2020,Riots,12,57,Feni
12/1/2020,Riots,12,57,Dhaka
12/1/2020,Battles,4,13,Rangamati
12/1/2020,Riots,12,57,Tanore
12/1/2020,Riots,10,55,Madhabdi
12/1/2020,Violence against civilians,10,37,Gopalganj
12/1/2020,Violence against civilians,10,37,Pabna
12/1/2020,Riots,5,50,Pabna
12/1/2020,Violence against civilians,15,78,Chapai Nababganj
12/1/2020,Violence against civilians,10,37,Jessore
12/1/2020,Riots,6,15,Fulbaria
12/1/2020,Violence against civilians,15,78,Haripur
12/1/2020,Violence against civilians,10,37,Baghaichhari
12/1/2020,Riots,5,50,Kushtia
12/1/2020,Riots,10,55,Mehendiganj
12/1/2020,Riots,6,15,Dhaka - Paltan
12/1/2020,Battles,4,13,Naniarchar
12/1/2020,Riots,5,50,Pabna
11/1/2020,Riots,10,55,Brahmanpara
11/1/2020,Riots,10,55,Dhaka
11/1/2020,Riots,12,57,Rajshahi
11/1/2020,Riots,12,57,Barura
11/1/2020,Violence against civilians,10,37,Mithapukur
11/1/2020,Riots,12,57,Shibpur
11/1/2020,Riots,10,55,Baliakandi
11/1/2020,Violence against civilians,15,78,Raumari
11/1/2020,Violence against civilians,10,37,Barguna
11/1/2020,Violence against civilians,10,37,Paba
11/1/2020,Violence against civilians,10,37,Narsingdi
11/1/2020,Violence against civilians,10,37,Satkhira
11/1/2020,Riots,6,15,Siddhirganj
11/1/2020,Riots,10,55,Bagerhat
11/1/2020,Riots,12,57,Bakerganj
11/1/2020,Riots,5,50,Dhaka - Bangshal
11/1/2020,Riots,5,50,Dhaka - Gulshan
11/1/2020,Riots,5,50,Dhaka - Khilgaon
11/1/2020,Riots,5,50,Dhaka - Motijheel
11/1/2020,Riots,5,50,Dhaka - Paltan
11/1/2020,Riots,5,50,Dhaka - Shahbagh
11/1/2020,Riots,5,50,Dhaka
11/1/2020,Violence against civilians,10,37,Comilla
11/1/2020,Violence against civilians,10,37,Kaptai
11/1/2020,Riots,5,50,Kulaura
11/1/2020,Riots,12,57,Barisal
11/1/2020,Riots,5,50,Sirajdikhan
11/1/2020,Riots,6,15,Dhaka - Adabor
11/1/2020,Riots,12,57,Meherpur
11/1/2020,Violence against civilians,15,78,Teknaf
11/1/2020,Riots,10,55,Sariakandi
11/1/2020,Riots,12,57,Atgharia
11/1/2020,Riots,12,57,Araihazar
11/1/2020,Violence against civilians,11,47,Jadimura
11/1/2020,Riots,10,55,Kulaura
11/1/2020,Riots,5,50,Bancharampur
11/1/2020,Riots,6,15,Bhola
11/1/2020,Riots,5,50,Muradnagar
11/1/2020,Violence against civilians,10,37,Sitakunda
10/1/2020,Riots,12,57,Basail
10/1/2020,Riots,12,57,Burimari
10/1/2020,Riots,12,57,Gazipur
10/1/2020,Riots,12,57,Pekua
10/1/2020,Violence against civilians,10,37,Bogra
10/1/2020,Riots,6,15,Meghna
10/1/2020,Riots,12,57,Bakshiganj
10/1/2020,Riots,12,57,Narail
10/1/2020,Riots,12,57,Jamalpur
10/1/2020,Explosions/Remote violence,15,78,Naikhongchhari
10/1/2020,Violence against civilians,10,37,Meherpur
10/1/2020,Violence against civilians,8,17,Madaripur
10/1/2020,Violence against civilians,15,78,Rajshahi
10/1/2020,Violence against civilians,10,37,Shibganj
10/1/2020,Violence against civilians,8,17,Dhaka
10/1/2020,Battles,6,33,Rangamati
10/1/2020,Riots,12,57,Adra
10/1/2020,Riots,12,57,Lohagara
10/1/2020,Riots,12,57,Rupganj
10/1/2020,Riots,6,15,Khulna
10/1/2020,Violence against civilians,15,78,Thakurpur
10/1/2020,Violence against civilians,10,37,Feni
10/1/2020,Riots,5,50,Gauripur
10/1/2020,Riots,12,57,Jessore
10/1/2020,Riots,6,15,Cox's Bazar
10/1/2020,Violence against civilians,10,37,Gauripur
10/1/2020,Violence against civilians,10,37,Atgharia
10/1/2020,Riots,6,15,Hizla
10/1/2020,Violence against civilians,10,37,Rowangchhari
10/1/2020,Riots,6,15,Dhaka - Uttara
10/1/2020,Battles,4,13,Burighat
10/1/2020,Riots,10,55,Dhaka
10/1/2020,Riots,12,57,Chittagong
10/1/2020,Riots,10,55,Bhatbaria
10/1/2020,Riots,12,57,Dhaka
10/1/2020,Violence against civilians,10,37,Karigar Para
10/1/2020,Violence against civilians,10,37,Adampur
10/1/2020,Violence against civilians,10,37,Fakirhat
10/1/2020,Riots,12,57,Sylhet
10/1/2020,Violence against civilians,8,17,Sylhet
10/1/2020,Violence against civilians,10,37,Dhaka - Paltan
10/1/2020,Riots,10,55,Kushtia
10/1/2020,Riots,10,55,Chandpur
10/1/2020,Riots,10,55,Chandpur
10/1/2020,Riots,12,57,Bhangura
10/1/2020,Riots,12,57,Mondotosh
10/1/2020,Riots,12,57,Dhaka
10/1/2020,Violence against civilians,8,17,Teknaf
10/1/2020,Riots,12,57,Dhaka - Demra
10/1/2020,Riots,12,57,Sreepur
10/1/2020,Riots,12,57,Sreepur
10/1/2020,Riots,6,15,Dhaka - Shahbagh
10/1/2020,Battles,8,44,Kutupalong
10/1/2020,Riots,12,57,Habiganj
10/1/2020,Riots,6,15,Dhaka - Shahbagh
10/1/2020,Riots,6,15,Dhaka - Tejgaon
10/1/2020,Riots,12,57,Joypurhat
10/1/2020,Riots,10,55,Kutupalong
10/1/2020,Riots,12,57,Bogra
9/1/2020,Violence against civilians,8,17,Dhaka - Paltan
9/1/2020,Riots,12,57,Dhaka - Kadamtali
9/1/2020,Violence against civilians,8,17,Bagerhat
9/1/2020,Riots,12,57,Madhyam Bijaipur
9/1/2020,Violence against civilians,10,37,Sharsha
9/1/2020,Violence against civilians,10,37,Keraniganj
9/1/2020,Riots,12,57,Ashulia
9/1/2020,Riots,10,55,Baniachong
9/1/2020,Violence against civilians,10,37,Tanore
9/1/2020,Violence against civilians,10,37,Khagrachhari
9/1/2020,Violence against civilians,10,37,Sujanagar
9/1/2020,Violence against civilians,10,37,Cox's Bazar
9/1/2020,Riots,12,57,Tangail
9/1/2020,Violence against civilians,10,37,Rampal
9/1/2020,Riots,10,55,Bhanga
9/1/2020,Riots,12,57,Kotwali
9/1/2020,Riots,10,55,Bagura
9/1/2020,Violence against civilians,10,37,Ishwardi
9/1/2020,Riots,6,15,Dhaka
9/1/2020,Violence against civilians,10,37,Gaffargaon
9/1/2020,Riots,12,57,Basupara
9/1/2020,Violence against civilians,10,37,Patgram
9/1/2020,Violence against civilians,15,78,Ratnai
9/1/2020,Riots,5,50,Hathazari
9/1/2020,Riots,12,57,Barisal
9/1/2020,Riots,12,57,Satkhira
9/1/2020,Riots,10,55,Ishwardi
9/1/2020,Riots,6,15,Jaintiapur
9/1/2020,Riots,12,57,Dumaria
9/1/2020,Riots,10,55,Dhaka - Gulshan
9/1/2020,Violence against civilians,10,37,Lohagara
9/1/2020,Riots,10,55,Talsahar
9/1/2020,Riots,5,50,Gazipur
9/1/2020,Riots,12,57,Nandigram
9/1/2020,Riots,12,57,Rupganj
9/1/2020,Violence against civilians,15,78,Naikhongchhari
9/1/2020,Riots,12,57,Cox's Bazar
9/1/2020,Violence against civilians,10,37,Baradi
9/1/2020,Violence against civilians,11,47,Singra
9/1/2020,Battles,6,33,Raninagar
9/1/2020,Riots,12,57,Habiganj
9/1/2020,Violence against civilians,15,78,Telkupi
9/1/2020,Riots,12,57,Patuakhali
9/1/2020,Violence against civilians,11,47,Sylhet
9/1/2020,Violence against civilians,10,37,Barabaria
9/1/2020,Violence against civilians,10,37,Ghoraghat
9/1/2020,Violence against civilians,15,78,Char Phakiura
9/1/2020,Riots,12,57,Chakmarkul
9/1/2020,Violence against civilians,10,37,Sahibnaga
9/1/2020,Riots,12,57,Rajshahi
9/1/2020,Riots,12,57,Sonagazi
9/1/2020,Violence against civilians,10,37,Bandarban
9/1/2020,Riots,10,55,Dhalnagar
8/1/2020,Violence against civilians,11,47,Dumuria
8/1/2020,Violence against civilians,10,37,Aziznagar
8/1/2020,Violence against civilians,10,37,Daulatpur
8/1/2020,Violence against civilians,10,37,Khulna
8/1/2020,Violence against civilians,15,78,Bochaganj
8/1/2020,Riots,12,57,Gazipur
8/1/2020,Riots,10,55,Raipura
8/1/2020,Riots,12,57,Karnai
8/1/2020,Riots,12,57,Comilla
8/1/2020,Riots,12,57,Harbang
8/1/2020,Riots,12,57,Mathaphata
8/1/2020,Violence against civilians,10,37,Khoksa
8/1/2020,Riots,10,55,Jhenaidah
8/1/2020,Violence against civilians,15,78,Dahagram
8/1/2020,Riots,12,57,Phulbari
8/1/2020,Violence against civilians,10,37,Mathbaria
8/1/2020,Riots,12,57,Tala
8/1/2020,Riots,10,55,Dhaka - Kamrangirchar
8/1/2020,Violence against civilians,15,78,Shibganj
8/1/2020,Violence against civilians,10,37,Babuchhara
8/1/2020,Riots,6,15,Betbaria
8/1/2020,Riots,10,55,Jessore
8/1/2020,Riots,10,55,Chittagong
8/1/2020,Riots,10,55,Madaripur
8/1/2020,Riots,12,57,Sirajganj
8/1/2020,Riots,12,57,Gouripur
8/1/2020,Riots,12,57,Bishwanath
8/1/2020,Riots,12,57,Pekua
8/1/2020,Riots,12,57,Lohagara
8/1/2020,Riots,10,55,Shibchar
8/1/2020,Battles,6,33,Kadirdia
8/1/2020,Violence against civilians,10,37,Mohanpur
8/1/2020,Riots,10,55,Sampadbari
8/1/2020,Riots,12,57,Dhaka
8/1/2020,Riots,10,55,Keshabpur
8/1/2020,Violence against civilians,10,37,Gopalpur
8/1/2020,Riots,12,57,Banshbaria
8/1/2020,Riots,12,57,Dhaka - Shahbagh
7/1/2020,Violence against civilians,8,17,Teknaf
7/1/2020,Explosions/Remote violence,9,27,Sapahar
7/1/2020,Riots,6,15,Dhaka
7/1/2020,Violence against civilians,10,37,Lalmonirhat
7/1/2020,Riots,5,50,Chandina
7/1/2020,Violence against civilians,10,37,Bogra
7/1/2020,Riots,6,15,Dhaka - Pallabi
7/1/2020,Riots,10,55,Dhaka
7/1/2020,Violence against civilians,10,37,Nabiganj
7/1/2020,Riots,6,15,Sylhet
7/1/2020,Riots,12,57,Moshiali
7/1/2020,Riots,12,57,Chittagong
7/1/2020,Riots,12,57,Moshiali
7/1/2020,Riots,10,55,Chittagong
7/1/2020,Violence against civilians,10,37,Baniachong
7/1/2020,Violence against civilians,10,37,Ramgarh
7/1/2020,Battles,4,13,Rowangchhari
7/1/2020,Violence against civilians,11,47,Comilla
7/1/2020,Violence against civilians,10,37,Dakshin Surma
7/1/2020,Riots,12,57,Balasar
7/1/2020,Violence against civilians,10,37,Hajir Hat
7/1/2020,Violence against civilians,10,37,Bandarban
7/1/2020,Riots,10,55,Sirajganj
7/1/2020,Riots,6,15,Kushtia
7/1/2020,Riots,10,55,Hossainpur
7/1/2020,Riots,12,57,Kotalipara
7/1/2020,Riots,12,57,Kajiatal
7/1/2020,Violence against civilians,15,78,Benapole
7/1/2020,Riots,6,15,Dhaka
7/1/2020,Riots,12,57,Ruma
7/1/2020,Riots,12,57,Dhaka - Shahbagh
6/1/2020,Violence against civilians,10,37,Dighinala
6/1/2020,Riots,6,15,Kotalipara
6/1/2020,Riots,12,57,Uttara Export Processing Zone
6/1/2020,Violence against civilians,15,78,Tahirpur
6/1/2020,Violence against civilians,15,78,Damurhuda
6/1/2020,Violence against civilians,15,78,Patgram
6/1/2020,Violence against civilians,15,78,Haluaghat
6/1/2020,Battles,8,44,Bishwanath
6/1/2020,Riots,10,55,Nigal
6/1/2020,Riots,12,57,Shyamnagar
6/1/2020,Riots,12,57,Sanmandi
6/1/2020,Violence against civilians,11,47,Companiganj
6/1/2020,Riots,12,57,Mirasar
6/1/2020,Riots,12,57,Pabna
6/1/2020,Violence against civilians,15,78,Patari
6/1/2020,Riots,12,57,Khulna
6/1/2020,Violence against civilians,10,37,Bandarban
6/1/2020,Violence against civilians,10,37,Bogra
6/1/2020,Violence against civilians,10,37,Handial
6/1/2020,Riots,10,55,Kahaldia
6/1/2020,Violence against civilians,11,47,Barisal
6/1/2020,Violence against civilians,10,37,Nanupur
6/1/2020,Riots,12,57,Fulchhari
6/1/2020,Riots,10,55,Gandab
6/1/2020,Violence against civilians,11,47,Gowainghat
6/1/2020,Violence against civilians,15,78,Sharsha
6/1/2020,Riots,10,55,Khajura
6/1/2020,Riots,12,57,Faridpur
6/1/2020,Riots,12,57,Atgharia
6/1/2020,Riots,9,45,Dacope
6/1/2020,Violence against civilians,11,47,Dacope
6/1/2020,Violence against civilians,10,37,Kaptai
6/1/2020,Riots,10,55,Gaibandha
6/1/2020,Riots,10,55,Belkuchi
6/1/2020,Violence against civilians,10,37,Shajahanpur
6/1/2020,Violence against civilians,8,17,Ramshil
6/1/2020,Riots,10,55,Dakshin Surma
6/1/2020,Riots,12,57,Dhaka - Mirpur
6/1/2020,Riots,10,55,Dhaka
5/1/2020,Violence against civilians,11,47,Madaripur
5/1/2020,Riots,12,57,Madaripur
5/1/2020,Riots,10,55,Karari Naosara
5/1/2020,Violence against civilians,10,37,Kalia
5/1/2020,Riots,10,55,Shahjadpur
5/1/2020,Riots,12,57,Golbunia
5/1/2020,Violence against civilians,10,37,Fatikchhari
5/1/2020,Riots,10,55,Khordda Rahua
5/1/2020,Riots,12,57,Debidwar
5/1/2020,Violence against civilians,15,78,Paschim Jaflong
5/1/2020,Riots,6,15,Dhaka - Shyampur
5/1/2020,Riots,5,50,Narayanganj
5/1/2020,Riots,12,57,Fatullah
5/1/2020,Violence against civilians,10,37,Kumardugi
5/1/2020,Battles,6,33,Alokbali
5/1/2020,Riots,6,15,Rampal
5/1/2020,Riots,12,57,Manpura
5/1/2020,Riots,10,55,Rajshahi
5/1/2020,Riots,6,15,Sherpur
5/1/2020,Riots,5,50,Ashulia
5/1/2020,Violence against civilians,8,17,Dhaka - Khilgaon
5/1/2020,Riots,12,57,Rangamati
5/1/2020,Violence against civilians,10,37,Abhaynagar
5/1/2020,Violence against civilians,11,47,Ilsa
5/1/2020,Violence against civilians,10,37,Dhaka - Turag
5/1/2020,Violence against civilians,10,37,Shailkupa
5/1/2020,Riots,12,57,Sylhet
5/1/2020,Violence against civilians,10,37,Rajshahi
5/1/2020,Riots,12,57,Basurhat
5/1/2020,Riots,6,15,Rupganj
5/1/2020,Riots,12,57,Rajshahi
5/1/2020,Riots,6,15,Gazipur
5/1/2020,Violence against civilians,10,37,Kumarkhali
5/1/2020,Riots,6,15,Narail
5/1/2020,Violence against civilians,10,37,Rupganj
5/1/2020,Riots,6,15,Gazipur
5/1/2020,Violence against civilians,15,78,Lohajang
5/1/2020,Riots,12,57,Garduara
5/1/2020,Riots,10,55,Shahjadpur
4/1/2020,Explosions/Remote violence,10,37,Subhadya
4/1/2020,Riots,12,57,Shailkupa
4/1/2020,Violence against civilians,8,17,Chittagong
4/1/2020,Violence against civilians,10,37,Dighinala
4/1/2020,Riots,12,57,Nangalkot
4/1/2020,Riots,6,15,Bhogra
4/1/2020,Violence against civilians,10,37,Raozan
4/1/2020,Battles,9,18,Patgram
4/1/2020,Riots,12,57,Laskardi
4/1/2020,Violence against civilians,8,17,Thakurgaon
4/1/2020,Riots,10,55,Mollahat
4/1/2020,Violence against civilians,15,78,Panchagarh
4/1/2020,Riots,6,15,Galachipa
4/1/2020,Riots,12,57,Bandarban
4/1/2020,Violence against civilians,10,37,Rowangchhari
4/1/2020,Riots,10,55,Bera
4/1/2020,Violence against civilians,8,17,Dhaka
4/1/2020,Violence against civilians,10,37,Jessore
4/1/2020,Riots,6,15,Savar
4/1/2020,Riots,10,55,Muksudpur
4/1/2020,Riots,12,57,Jamalpur
4/1/2020,Riots,12,57,Saghatta
4/1/2020,Violence against civilians,10,37,Juraichhari
4/1/2020,Riots,10,55,Karttikpur
4/1/2020,Riots,6,15,Baldia
4/1/2020,Violence against civilians,8,17,Dhaka
4/1/2020,Riots,6,15,Jamirdia
4/1/2020,Riots,10,55,Gaurnadi
4/1/2020,Riots,12,57,Tara Khanda
4/1/2020,Riots,6,15,Parameshwardi
4/1/2020,Riots,12,57,Satkhira
4/1/2020,Riots,12,57,Galachipa
4/1/2020,Violence against civilians,15,78,Baliadangi
4/1/2020,Riots,12,57,Nabiganj
4/1/2020,Violence against civilians,11,47,Kaptai
3/1/2020,Riots,10,55,Kumarkhali
3/1/2020,Riots,10,55,Sarail
3/1/2020,Violence against civilians,10,37,Tongi
3/1/2020,Riots,5,50,Dhaka - Tejgaon Industrial Area
3/1/2020,Riots,12,57,Dhaka - Tejgaon
3/1/2020,Violence against civilians,8,17,Barisal
3/1/2020,Violence against civilians,8,17,Amtali
3/1/2020,Riots,6,15,Biral
3/1/2020,Violence against civilians,10,37,Rupakari
3/1/2020,Riots,10,55,Madaripur
3/1/2020,Riots,12,57,Madhupur
3/1/2020,Riots,6,15,Rupganj
3/1/2020,Riots,10,55,Rajbari
3/1/2020,Violence against civilians,8,17,Dhaka - Uttar Khan
3/1/2020,Violence against civilians,10,37,Pabna
3/1/2020,Battles,8,44,Baliadangi
3/1/2020,Explosions/Remote violence,10,37,Ghandung
3/1/2020,Violence against civilians,10,37,Baghaichhari
3/1/2020,Violence against civilians,8,17,Damurhuda
3/1/2020,Riots,10,55,Sunamganj
3/1/2020,Riots,10,55,Chittagong
3/1/2020,Riots,10,55,Pangsha
3/1/2020,Riots,12,57,Kurigram
3/1/2020,Riots,10,55,Patiya
3/1/2020,Violence against civilians,10,37,Dhaka - Badda
3/1/2020,Battles,6,33,Saltha
3/1/2020,Violence against civilians,10,37,Shajahanpur
3/1/2020,Riots,10,55,Chittagong
3/1/2020,Riots,12,57,Jhenaidah
3/1/2020,Riots,12,57,Sylhet
3/1/2020,Riots,12,57,Patuakhali
3/1/2020,Riots,6,15,Hatiya
3/1/2020,Violence against civilians,10,37,Keralkhali
3/1/2020,Riots,10,55,Tahirpur
3/1/2020,Violence against civilians,10,37,Pirojpur
3/1/2020,Violence against civilians,10,37,Begumganj
3/1/2020,Riots,12,57,Koyra
3/1/2020,Riots,10,55,Chittagong
2/1/2020,Explosions/Remote violence,3,12,Chittagong
2/1/2020,Violence against civilians,11,47,Kalapara
2/1/2020,Battles,6,33,Barisal
2/1/2020,Riots,6,15,Dashmina
2/1/2020,Riots,12,57,Dhanisafa
2/1/2020,Violence against civilians,10,37,Kalna
2/1/2020,Violence against civilians,10,37,Gagor Jharbari
2/1/2020,Riots,12,57,Dhaka - Turag
2/1/2020,Violence against civilians,10,37,Bandarban
2/1/2020,Violence against civilians,11,47,Ishwarganj
2/1/2020,Battles,6,33,Kushtia
2/1/2020,Violence against civilians,10,37,Bogra
2/1/2020,Riots,10,55,Saltha
2/1/2020,Battles,6,33,Banduk Bhanga
2/1/2020,Riots,12,57,Paragaon
2/1/2020,Riots,12,57,Sirajganj
2/1/2020,Violence against civilians,15,78,Phulbari
2/1/2020,Violence against civilians,10,37,Kaptai
2/1/2020,Riots,12,57,Patuakhali
2/1/2020,Battles,8,44,Nagarkanda
2/1/2020,Violence against civilians,10,37,Sirajganj
2/1/2020,Riots,12,57,Kachua
2/1/2020,Violence against civilians,10,37,Ghatail
2/1/2020,Riots,12,57,Goalandaghat
2/1/2020,Violence against civilians,10,37,Bakultala
2/1/2020,Riots,6,15,Morrelganj
2/1/2020,Violence against civilians,15,78,Bagadanga
2/1/2020,Violence against civilians,10,37,Dhaka
2/1/2020,Violence against civilians,10,37,Sarail
2/1/2020,Violence against civilians,10,37,Baniachong
2/1/2020,Riots,12,57,Sonakhuli
2/1/2020,Riots,12,57,Dhaka - New Market
2/1/2020,Riots,12,57,Benapole
2/1/2020,Violence against civilians,10,37,Harpara
2/1/2020,Riots,12,57,Barisal
2/1/2020,Violence against civilians,10,37,Basurhat
2/1/2020,Violence against civilians,10,37,Mymensingh
2/1/2020,Riots,12,57,Keraniganj
2/1/2020,Violence against civilians,10,37,Baira
2/1/2020,Riots,12,57,Jessore
2/1/2020,Battles,6,33,Sylhet
2/1/2020,Riots,12,57,Ashulia
2/1/2020,Riots,10,55,Chittagong
2/1/2020,Battles,8,44,Raiganj
2/1/2020,Violence against civilians,11,47,Baniachong
2/1/2020,Violence against civilians,15,78,Daulatpur
2/1/2020,Riots,5,50,Dhaka - Shahbagh
2/1/2020,Riots,10,55,Gobra
2/1/2020,Riots,5,50,Dhaka - Shahbagh
2/1/2020,Violence against civilians,10,37,Dhaka
2/1/2020,Battles,6,33,Matiranga
2/1/2020,Violence against civilians,15,78,Char Phakiura
2/1/2020,Riots,12,57,Dhaka - Shahbagh
2/1/2020,Riots,10,55,Dhaka - Paltan
2/1/2020,Riots,12,57,Dhaka - Gendaria
2/1/2020,Riots,12,57,Dhaka - Mohammadpur
2/1/2020,Riots,10,55,Dhaka
2/1/2020,Explosions/Remote violence,10,37,Dhaka
2/1/2020,Riots,6,15,Dhaka
2/1/2020,Riots,12,57,Dhaka
2/1/2020,Riots,12,57,Dhaka
2/1/2020,Riots,10,55,Dhaka - Mohammadpur
1/1/2020,Riots,12,57,Kajulia
1/1/2020,Violence against civilians,10,37,Dhaka
1/1/2020,Riots,12,57,Dhaka - Tejgaon
1/1/2020,Riots,12,57,Gopalganj
1/1/2020,Riots,10,55,Dhaka - Gulshan
1/1/2020,Riots,10,55,Dhaka
1/1/2020,Violence against civilians,11,47,Tara Khanda
1/1/2020,Riots,12,57,Ghior
1/1/2020,Violence against civilians,10,37,Kutupalong
1/1/2020,Riots,10,55,Ahmmadpur
1/1/2020,Riots,6,15,Bhajanpur
1/1/2020,Riots,12,57,Kutupalong
1/1/2020,Riots,10,55,Dhaka
1/1/2020,Violence against civilians,10,37,Dhaka
1/1/2020,Riots,12,57,Pabna
1/1/2020,Riots,12,57,Dhaka - Bangshal
1/1/2020,Violence against civilians,10,37,Bogra
1/1/2020,Riots,12,57,Abhaynagar
1/1/2020,Riots,12,57,Jessore
1/1/2020,Violence against civilians,15,78,Porsha
1/1/2020,Riots,10,55,Chittagong
1/1/2020,Violence against civilians,15,78,Hatibandha
1/1/2020,Riots,10,55,Sreepur
1/1/2020,Battles,6,33,Kushtia
1/1/2020,Violence against civilians,15,78,Panchagarh
1/1/2020,Riots,12,57,Dhaka - Shahbagh
1/1/2020,Riots,10,55,Dhaka - Dhanmondi
1/1/2020,Riots,12,57,Dhaka - Mirpur
1/1/2020,Violence against civilians,10,37,Langadu
1/1/2020,Riots,12,57,Dhaka - Ramna
1/1/2020,Riots,12,57,Dhaka
1/1/2020,Riots,12,57,Pabna
1/1/2020,Riots,6,15,Dhaka - Mirpur
1/1/2020,Violence against civilians,10,37,Odda
1/1/2020,Riots,10,55,Gurudaspur
1/1/2020,Riots,12,57,Kaliganj
1/1/2020,Riots,12,57,Brahmanbaria
1/1/2020,Riots,12,57,Dhaka
1/1/2020,Riots,12,57,Prembag
1/1/2020,Riots,13,58,Savar
1/1/2020,Riots,12,57,Dhaka - Mirpur
1/1/2020,Violence against civilians,10,37,Panchhari
1/1/2020,Riots,10,55,Faridganj
1/1/2020,Riots,12,57,Belka
1/1/2020,Violence against civilians,15,78,Baliadangi
1/1/2020,Violence against civilians,15,78,Burimari
1/1/2020,Violence against civilians,10,37,Mandarbaria
1/1/2020,Violence against civilians,10,37,Comilla Dakshin
1/1/2020,Violence against civilians,15,78,Chapai Nababganj
1/1/2020,Riots,12,57,Khulna
1/1/2020,Violence against civilians,10,37,Dhaka - Uttara
1/1/2020,Riots,12,57,Dhaka - Shahbagh
1/1/2020,Riots,10,55,Sadarpur
1/1/2020,Riots,12,57,Abhaynagar
1/1/2020,Violence against civilians,10,37,Chandpur
1/1/2020,Violence against civilians,10,37,Madhukhali
1/1/2020,Riots,12,57,Paba
1/1/2020,Riots,12,57,Bhuapur
1/1/2020,Riots,6,15,Bogra
1/1/2020,Riots,12,57,Dhaka - Ramna
12/1/2019,Violence against civilians,11,47,Sundarganj
